id товара,наименование,ссылка на товар,регулярная цена,промо цена,бренд
1028258,https://4lapy.ru//catalog/koshki/korm-koshki/monge-bwild-cat-hare-korm-dlya-vzroslyh-koshek-s-myasom-zayca-1-5-kg.html?offer=82022,"BWild Adult Hare корм для взрослых кошек, с мясом зайца, 1,5 кг",1855,not_pomo_price,Monge
1002333,https://4lapy.ru//catalog/koshki/korm-koshki/Schesir_konservirovannyy_korm_dlya_koshek_tunetstsyplenok_85_g_1002333.html?offer=43489,"Консервы для кошек, с тунцом и филе цыпленка, 85 г",295,not_pomo_price,Schesir
1002337,https://4lapy.ru//catalog/koshki/korm-koshki/Schesir_konservirovannyy_korm_dlya_koshek_tunets_100_g_1002337.html?offer=45664,"Влажный корм для кошек, с тунцом, 100 г",309,not_pomo_price,Schesir
1004764,https://4lapy.ru//catalog/koshki/korm-koshki/Hills_ID_pauch_dlya_koshek_pri_zabolevaniyah_GKT_s_kuritsey_85_g_1004764.html?offer=42532,"Prescription Diet i-d Digestive Care Влажный диетический корм для кошек, с курицей, 85 гр.",133,not_pomo_price,Hill's
1008092,https://4lapy.ru//catalog/koshki/korm-koshki/Hills_CD_Urinary_Stress_pauch_dlya_koshek_s_kuritsey_85_g_1008092.html?offer=42536,"Prescription Diet c-d Multicare Urinary Stress Влажный диетический корм для кошек при профилактике цистита и мочекаменной болезни (мкб), в том числе вызванные стрессом, с курицей, 85 гр. (пауч)",133,119.7,Hill's
1039526,https://4lapy.ru//catalog/koshki/korm-koshki/bezzernovoy-korm-iz-myasa-buyvola-dlya-krupnyh-koshek-vseh-vozrastov.html?offer=111422,беззерновой корм из мяса буйвола для крупных кошек всех возрастов,2105,not_pomo_price,Monge
1026908,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-koshek-treyner-dlya-priveredlivyh-koshek-s-govyadinoy-isvezhey-kuricey-pak-300-g.html?offer=79106,"Natural Exigent Cat корм для привередливых кошек старше 1 года, с говядиной и курицей, 1,5 кг",2925,not_pomo_price,Trainer
1001927,https://4lapy.ru//catalog/koshki/korm-koshki/Purina_Veterinary_Diets_NF_konservirovannyy_korm_dlya_koshek_pri_patologii_pochek_bn__195g_1001927.html?offer=42512,"Veterinary Diets NF St/Ox влажный корм для взрослых кошек при патологии почек, 195 г",289,not_pomo_price,Purina
1002393,https://4lapy.ru//catalog/koshki/korm-koshki/Purina_Veterinary_Diets_NF_dieticheskiy_suhoy_korm_dlya_koshek_pri_patologii_pochek.html?offer=42546,"NF Renal Function сухой корм для взрослых кошек для поддержания функции почек при хронической почечной недостаточности, 1,5 кг",3285,not_pomo_price,Purina
1037963,https://4lapy.ru//catalog/koshki/korm-koshki/myasnye-hlopya-dlya-koshek-iz-myasa-buyvola.html?offer=106992,мясные хлопья для кошек из мяса буйвола,193,not_pomo_price,Monge
1037643,https://4lapy.ru//catalog/koshki/korm-koshki/bozita-kitten-gf-chicken-bezzernovoe-suh-pit-d-kotyat-molodyh-berem-i-korm-koshek-s-kuricey.html?offer=105830,"Kitten GF Chicken сухой беззерновой корм с курицей для котят, 400г",945,not_pomo_price,Bozita
1042099,https://4lapy.ru//catalog/koshki/korm-koshki/bezzernovye-konservy-iz-treski-s-ovoshchami-dlya-vzroslyh-koshek.html?offer=116876,беззерновые консервы из трески с овощами для взрослых кошек,139,not_pomo_price,Monge
1009737,https://4lapy.ru//catalog/koshki/korm-koshki/Trainer_Natural_Kitten_suhoy_korm_dlya_kotyat_v_vozraste_ot_1_do_6_mesyatsev_kuritsey.html?offer=41965,"Natural Kitten корм для котят от 1 до 6 месяцев, с курицей, 300 г",645,not_pomo_price,Trainer
1035884,https://4lapy.ru//catalog/koshki/korm-koshki/pauchi-dlya-pozhilyh-koshek-ekvadorskaya-makrel.html?offer=102794,"Cat Grill Pouch влажный корм для пожилых кошек, вкус эквадорская макрель, 85г",99,not_pomo_price,Monge
1054244,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-s-aziatskim-sibasom-v-zhele-80-g.html?offer=147290,Консервы для кошек Тунец с азиатским сибасом в желе 80 г,237,not_pomo_price,Prime Ever
1051185,https://4lapy.ru//catalog/koshki/korm-koshki/inaba-wagamama-konservy-115g-d-koshek-ot-11-let-miks-tuntsov-v-zhele.html?offer=138843,"Консервы для кошек от 11 лет Микс тунцов в желе, 115 г",273,not_pomo_price,INABA CIAO
1046402,https://4lapy.ru//catalog/koshki/korm-koshki/korm-vlazhnyy-dlya-koshek-kusochki-yagnenok-v-souse.html?offer=127806,Корм влажный для кошек кусочки ягненок в соусе,39,31.2,Sheba
1049810,https://4lapy.ru//catalog/koshki/korm-koshki/korm-vlazhnyy-dlya-sterilizovannyh-koshek-s-krolikom-v-souse1.html?offer=135524,"Влажный корм для стерилизованных кошек с кроликом в соусе, 75 г",38,not_pomo_price,Perfect Fit
1049808,https://4lapy.ru//catalog/koshki/korm-koshki/korm-vlazhnyy-dlya-sterilizovannyh-koshek-s-govyadinoy-v-souse.html?offer=135520,"Влажный корм для стерилизованных кошек с говядиной в соусе, 75 г",38,not_pomo_price,Perfect Fit
1049807,https://4lapy.ru//catalog/koshki/korm-koshki/korm-vlazhnyy-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-indeykoy-v-souse.html?offer=135518,"Влажный корм для кошек с чувствительным пищеварением с индейкой в соусе, 75 г",38,not_pomo_price,Perfect Fit
1042138,https://4lapy.ru//catalog/koshki/korm-koshki/gimcat-shinycat-konservy-dlya-koshek-iz-cyplenka-s-yagnenkom-70g.html?offer=117070,"GimCat ShinyCat Консервы для кошек из цыпленка с ягненком, 70 г",169,not_pomo_price,GIMBORN
1042136,https://4lapy.ru//catalog/koshki/korm-koshki/gimcat-shinycat-konservy-dlya-koshek-iz-cyplenka-70g.html?offer=117066,"GimCat ShinyCat Консервы для кошек из цыпленка, 70 г",169,not_pomo_price,GIMBORN
1042096,https://4lapy.ru//catalog/koshki/korm-koshki/bezzernovye-konservy-iz-buyvola-s-ovoshchami-dlya-koshek-krupnyh-porod.html?offer=116870,беззерновые консервы из буйвола с овощами для кошек крупных пород,139,not_pomo_price,Monge
1039525,https://4lapy.ru//catalog/koshki/korm-koshki/bezzernovoy-korm-iz-lososya-i-goroha-dlya-vzroslyh-koshek.html?offer=111420,беззерновой корм из лосося и гороха для взрослых кошек,2105,not_pomo_price,Monge
1035397,https://4lapy.ru//catalog/koshki/korm-koshki/korm-vlazhnyy-dlya-koshek-kurica-v-zhele.html?offer=99372,"Влажный корм для взрослых кошек, курица в желе, 85г",35.9,not_pomo_price,Sheba
1035396,https://4lapy.ru//catalog/koshki/korm-koshki/korm-vlazhnyy-dlya-koshek-lomtiki-kuricy-v-souse.html?offer=99370,"Pleasure влажный корм для взрослых кошек, ломтики курицы в соусе, 85г",35.9,not_pomo_price,Sheba
1035395,https://4lapy.ru//catalog/koshki/korm-koshki/korm-vlazhnyy-dlya-koshek-krolik-v-zhele.html?offer=99368,"Влажный корм для взрослых кошек, кролик в желе, 85г",35.9,not_pomo_price,Sheba
1035393,https://4lapy.ru//catalog/koshki/korm-koshki/korm-vlazhnyy-dlya-koshek-lomtiki-lososya-v-souse.html?offer=99364,"Pleasure влажный корм для взрослых кошек, ломтики лосося в соусе, 85г",35.9,not_pomo_price,Sheba
1030245,https://4lapy.ru//catalog/koshki/korm-koshki/gurme-gold-kons-85g-d-koshek-sufle-forel-tomaty.html?offer=86120,"Влажный корм Голд Суфле с овощами для кошек, с форелью и томатами, 85 г",75,not_pomo_price,Гурмэ®
1003866,https://4lapy.ru//catalog/koshki/korm-koshki/Sheba_Pleasure_pauch_dlya_koshek_kuritsaindeyka_85_g_1003866.html?offer=48995,"Pleasure влажный корм для кошек, ломтики в соусе с курицей и индейкой,85г",35.9,not_pomo_price,Sheba
1004787,https://4lapy.ru//catalog/koshki/korm-koshki/Sheba_Pleasure_pauch_dlya_koshek_kuritsakrolik_85_g_1004787.html?offer=45672,"Pleasure влажный корм для кошек, ломтики в соусе с курицы и кролика, 85г",35.9,not_pomo_price,Sheba
1003867,https://4lapy.ru//catalog/koshki/korm-koshki/Sheba_Pleasure_pauch_dlya_koshek_telyatina_85_g_1003867.html?offer=45648,"Pleasure влажный корм для кошек, ломтики в соусе из телятины и языка, 85г",35.9,not_pomo_price,Sheba
1002613,https://4lapy.ru//catalog/koshki/korm-koshki/Korm_dlya_koshek_SHeba_sote_iz_kurinyh_grudok_bn__80_g_1002613.html?offer=45638,"Classic влажный корм для кошек, соте из куриных грудок, 80г",147,not_pomo_price,Sheba
1021796,https://4lapy.ru//catalog/koshki/korm-koshki/Feliks_dlya_koshek_Dvoynaya_vkusnyatina_Myaso.html?offer=43045,"Двойная Вкуснятина сухой корм для взрослых кошек для взрослых кошек с мясом, 750 г",349,not_pomo_price,Felix
1019460,https://4lapy.ru//catalog/koshki/korm-koshki/Trainer_Solution_Hairball_suhoy_korm_dlya_koshek_dlya_vyvoda_shersti_kuritsey_i_indeykoy.html?offer=41987,"Solution Hairball Control корм для кошек старше 1 года, склонных к образованию волосяных комочков в желудке, с курицей, 300 г",785,not_pomo_price,Trainer
1002322,https://4lapy.ru//catalog/koshki/korm-koshki/Schesir_konservirovannyy_korm_dlya_koshek_tsyplenokyabloko_1002322.html?offer=41710,"Консервы для кошек с куриным филе и яблоками, 75 г",383,not_pomo_price,Schesir
1011111,https://4lapy.ru//catalog/koshki/korm-koshki/Friskies_pauch_dlya_koshek_utka_85_g_1011111.html?offer=41680,"Влажный корм для взрослых кошек, с уткой в подливе, 85 г",23.9,not_pomo_price,Friskies
1009950,https://4lapy.ru//catalog/koshki/korm-koshki/Felix_Sensation_pauch_dlya_koshek_v_udiv_souse_treska_v_souse_s_tomatami_85_g_1009950.html?offer=41658,"Sensations влажный корм для взрослых кошек с треской, в соусе, 85 г",30,not_pomo_price,Felix
1009949,https://4lapy.ru//catalog/koshki/korm-koshki/Felix_Sensation_pauch_dlya_koshek_v_udiv_souse_indeyka_v_souse_so_vkusom_bekona_85_g_1009949.html?offer=41656,"Sensations влажный корм для взрослых кошек с индейкой, в соусе, 85 г",32,not_pomo_price,Felix
1007859,https://4lapy.ru//catalog/koshki/korm-koshki/Felix_Sensation_pauch_dlya_koshek_govyadina_v_gele_s_tomatom_85_g_1007859.html?offer=41648,"Sensations влажный корм для взрослых кошек с говядиной, в желе, 85 г",32,not_pomo_price,Felix
1007012,https://4lapy.ru//catalog/koshki/korm-koshki/Felix_pauch_dlya_koshek_yagnenok_v_gele_85_g_1007012.html?offer=41644,"Аппетитные кусочки влажный корм для взрослых кошек с ягненком, в желе, 85 г",32,not_pomo_price,Felix
1004638,https://4lapy.ru//catalog/koshki/korm-koshki/Felix_pauch_dlya_koshek_indeyka_v_gele_85_g_1004638.html?offer=41632,"Аппетитные кусочки влажный корм для взрослых кошек с индейкой, в желе, 85 г",32,not_pomo_price,Felix
1009051,https://4lapy.ru//catalog/koshki/korm-koshki/Whiskas_konservirovannyy_korm_dlya_koshek_ragu_kuritsa_85_g_1009051.html?offer=41464,"Влажный корм для кошек старше 1 года, рагу с курицей, 85г",22.5,not_pomo_price,Whiskas
1002611,https://4lapy.ru//catalog/koshki/korm-koshki/Korm_dlya_koshek_SHeba_Assorti_iz_tsyplenka_s_utkoy_bn__80_g_1002611.html?offer=40508,"Classic влажный корм для кошек, ассорти из цыпленка с уткой, 80г",147,not_pomo_price,Sheba
1002614,https://4lapy.ru//catalog/koshki/korm-koshki/Korm_dlya_koshek_SHeba_sochnyy_tunets_v_negnom_souse_bn__80_g_1002614.html?offer=31027,"Classic влажный корм для кошек, сочный тунец в нежном соусе, 80г",137,not_pomo_price,Sheba
1022396,https://4lapy.ru//catalog/koshki/korm-koshki/Korm_dlya_kotyat_Feliks_kuritsa_v_gele_pak__85g_1022396.html?offer=31018,"Kitten влажный корм для котят с курицей, в желе, 85 г",32,not_pomo_price,Felix
1008823,https://4lapy.ru//catalog/koshki/korm-koshki/Korm_dlya_koshek_Royal_Kanin_Ultra_Layt_v_gele_pak__85_g_1008823.html?offer=31015,"Ultra Weight кусочки в желе для кошек, склонных к полноте, 85г",129,not_pomo_price,Royal Canin
1052536,https://4lapy.ru//catalog/koshki/korm-koshki/pd-meta-korm-d-kosh-korrek-vesa-3kg.html?offer=143061,"Prescription Diet Metabolic сухой корм для кошек для снижения и контроля веса с курицей, 3 кг",4465,not_pomo_price,Hill's
1042100,https://4lapy.ru//catalog/koshki/korm-koshki/bezzernovye-konservy-iz-tunca-s-ovoshchami-dlya-sterilizovannyh-koshek.html?offer=116878,беззерновые консервы из тунца с овощами для стерилизованных кошек,139,not_pomo_price,Monge
1046317,https://4lapy.ru//catalog/koshki/korm-koshki/monge-cat-bwild-grain-free-pauch-iz-tunca-s-krevetkami-i-ovoshchami-dlya-sterilizovannyh-koshek-85g.html?offer=127608,Cat BWild GRAIN FREE пауч из тунца с креветками и овощами длястерилизованных кошек 85г,115,not_pomo_price,Monge
1009944,https://4lapy.ru//catalog/koshki/korm-koshki/Trainer_Natural_Adult_With_fresh_Chicken_suhoy_korm_dlya_koshek_kuritsa.html?offer=41972,"Natural Adult корм для кошек старше 1 года, с курицей, 300 г",595,not_pomo_price,Trainer
